Fontannes,Sans mention,23
Montmorot,Très bien avec félicitations du jury,1
Cayenne,Assez bien,359
Port-de-Bouc,Sans information,0
Bellefontaine,Sans information,0
Toul,Très bien,0
Wattignies,Très bien avec félicitations du jury,0
L'Isle-Adam,Bien,9
Saint-Saturnin,Assez bien,4
Gassin,Sans information,0
Gourdan-Polignan,Sans information,0
Ambérieu-en-Bugey,Très bien avec félicitations du jury,0
Vincennes,Sans mention,101
Domont,Sans mention,8
Sartrouville,Très bien,5
Verdalle,Sans mention,5
Val de Briey,Très bien avec félicitations du jury,0
Cugnaux,Sans mention,17
Longjumeau,Sans mention,46
Verneuil-sur-Seine,Très bien,3
Les Ponts-de-Cé,Sans mention,120
Vannes,Très bien avec félicitations du jury,5
Bourganeuf,Très bien,1
Bapaume,Sans mention,13
Saint-Dié-des-Vosges,Très bien,3
Longwy,Sans mention,16
Rochefort,Assez bien,43
L'Isle-Adam,Très bien avec félicitations du jury,0
Oloron-Sainte-Marie,Bien,0
Dinan,Sans information,0
Gonesse,Très bien,3
Denain,Sans mention,38
Le Ban-Saint-Martin,Sans mention,11
Mâcon,Assez bien,70
Erstein,Bien,12
Escurolles,Très bien,0
Tournon-sur-Rhône,Bien,9
Saint-Priest,Très bien,0
Samatan,Sans information,0
Hérouville-Saint-Clair,Assez bien,49
Oloron-Sainte-Marie,Très bien avec félicitations du jury,0
Saint-Quentin,Très bien,25
Château-Salins,Bien,0
Camblanes-et-Meynac,Très bien,4
Pruillé-le-Chétif,Très bien,2
Le Mée-sur-Seine,Sans mention,12
Egletons,Très bien avec félicitations du jury,0
Villeneuve-la-Garenne,Très bien avec félicitations du jury,0
Lingolsheim,Très bien avec félicitations du jury,0
La Ravoire,Assez bien,14
La Garde,Sans information,0
Boulogne-sur-Mer,Très bien,54
Saint-Jean-du-Gard,Très bien avec félicitations du jury,0
Arpajon,Sans information,0
Marseille 14e  Arrondissement,Bien,8
Voiron,Sans information,0
Chennevières-sur-Marne,Bien,6
Marseille 12e  Arrondissement,Assez bien,90
Revel,Très bien,6
Bourcefranc-le-Chapus,Bien,5
Ustaritz,Bien,5
Le Vigan,Bien,3
Gisors,Très bien avec félicitations du jury,0
Voutezac,Très bien,0
Montrouge,Bien,17
Vals-près-le-Puy,Très bien avec félicitations du jury,0
Fresnes,Assez bien,11
Dammarie-les-Lys,Sans information,0
Marseille  3e  Arrondissement,Très bien avec félicitations du jury,5
Balma,Assez bien,62
Digoin,Très bien avec félicitations du jury,0
Fourchambault,Sans mention,0
Ozoir-la-Ferrière,Assez bien,7
Tonnerre,Sans mention,4
Bouxwiller,Sans mention,1
La Roche-sur-Yon,Sans information,0
Montpellier,Sans information,0
Jouy-en-Josas,Très bien avec félicitations du jury,0
Mitry-Mory,Très bien avec félicitations du jury,0
Bellerive-sur-Allier,Bien,0
Plombières-lès-Dijon,Sans information,0
Saint-Maurice,Sans mention,14
Chambéry,Assez bien,113
Saint-Maixent-l'Ecole,Assez bien,9
Bolbec,Très bien avec félicitations du jury,0
Canet-en-Roussillon,Bien,0
Tremblay-en-France,Très bien avec félicitations du jury,0
Sarlat-la-Canéda,Bien,6
Château-Gontier-sur-Mayenne,Sans mention,13
L'Aigle,Très bien avec félicitations du jury,0
Marcy-l'Etoile,Bien,2
Dunkerque,Sans mention,407
L'Isle-sur-la-Sorgue,Bien,4
Hasparren,Très bien,4
Taverny,Très bien avec félicitations du jury,0
Garches,Bien,1
Mauguio,Sans information,0
Lillers,Très bien avec félicitations du jury,0
Armentières,Sans information,0
Rumilly,Sans mention,5
Die,Très bien,0
Saint-Ismier,Très bien,1
Louhans,Bien,2
Gignac,Sans information,0
Le Landreau,Très bien,0
Granville,Sans information,0
Pezens,Assez bien,0
Luxeuil-les-Bains,Très bien avec félicitations du jury,0
Cavaillon,Bien,3
Saint-Laurent-sur-Sèvre,Assez bien,19
Château-Gontier-sur-Mayenne,Très bien,0
Petit-Bourg,Assez bien,17
Malzéville,Très bien avec félicitations du jury,0
Sartène,Sans mention,16
Oloron-Sainte-Marie,Sans mention,0
Mahina,Sans mention,4
Deuil-la-Barre,Sans information,0
Pessac,Sans mention,1145
Bressuire,Sans information,0
Villenave-d'Ornon,Bien,3
Barbezieux-Saint-Hilaire,Très bien,0
Gennevilliers,Sans mention,25
Thonon-les-Bains,Très bien,8
Le Teil,Sans information,0
Gradignan,Sans mention,99
Mesnières-en-Bray,Très bien avec félicitations du jury,0
Paris  6e  Arrondissement,Très bien,2469
Argelès-sur-Mer,Bien,20
Ferrières-sur-Ariège,Assez bien,5
Montmorillon,Bien,2
Peltre,Bien,6
Le Mayet-de-Montagne,Très bien avec félicitations du jury,0
Marseille  8e  Arrondissement,Sans information,3
Charleville-Mézières,Très bien avec félicitations du jury,0
Saint-Dizier,Sans mention,51
Vesoul,Très bien avec félicitations du jury,0
Varzy,Assez bien,2
Toul,Très bien avec félicitations du jury,0
Cahors,Bien,34
Aureilhan,Assez bien,4
Casablanca,Assez bien,6
Saint-Berthevin,Très bien,0
Paris 18e  Arrondissement,Assez bien,134
Punaauia,Très bien avec félicitations du jury,0
Ahun,Sans mention,16
Sotteville-lès-Rouen,Sans information,0
Caudry,Bien,5
Villeneuve-le-Roi,Très bien,0
Bourganeuf,Sans information,0
Orchies,Bien,1
Valence,Sans mention,528
Brétigny-sur-Orge,Très bien,0
Saint-Priest,Bien,10
Langueux,Assez bien,21
Château-Renault,Très bien avec félicitations du jury,0
Marseille  7e  Arrondissement,Sans information,0
Varennes-sur-Seine,Bien,2
Louhans,Sans mention,5
Pulversheim,Sans information,0
Verneuil-sur-Vienne,Très bien avec félicitations du jury,0
Morlaix,Assez bien,103
Combs-la-Ville,Très bien avec félicitations du jury,0
Pons,Très bien avec félicitations du jury,0
Mauriac,Très bien avec félicitations du jury,0
Masseube,Assez bien,10
Singapour,Sans mention,1
Montbrison,Assez bien,14
Sours,Assez bien,3
Jaunay-Marigny,Très bien,0
Calais,Assez bien,285
Mirecourt,Sans mention,4
Verneuil-sur-Vienne,Assez bien,16
Granville,Sans mention,43
La Côte-Saint-André,Sans mention,5
Le Mans,Sans information,1
Les Avirons,Bien,8
Chalon-sur-Saône,Bien,53
Avesnes-sur-Helpe,Sans information,1
La Ferté-Bernard,Assez bien,4
Niort,Très bien,22
Paris  1er Arrondissement,Sans mention,14
Clermont-Ferrand,Bien,1372
Fouesnant,Sans mention,12
Les Loges-Margueron,Très bien,0
Nogent-sur-Vernisson,Bien,13
Orsay,Très bien,475
Gignac-la-Nerthe,Très bien,0
Riom,Très bien avec félicitations du jury,0
Laval,Sans information,0
Clermont-Ferrand,Assez bien,1950
Rignac,Très bien,0
Saint-Laurent-de-Chamousset,Sans mention,2
Bures-sur-Yvette,Assez bien,7
Mugron,Assez bien,7
Hanoï,Assez bien,0
Talange,Très bien,5
Saint-Michel-de-Maurienne,Très bien,0
Loudéac,Assez bien,14
Rueil-Malmaison,Très bien,90
Toulon,Très bien,74
Sélestat,Très bien avec félicitations du jury,0
Orthez,Très bien avec félicitations du jury,0
Saint-Martin,Bien,2
Talence,Assez bien,2117
Mérignac,Bien,6
Vaulx-en-Velin,Assez bien,20
Paris  7e  Arrondissement,Sans information,1
Fouesnant,Très bien avec félicitations du jury,0
Gassin,Assez bien,3
Coutances,Bien,9
Ondes,Sans information,0
Le Breuil-sur-Couze,Sans information,0
Thiais,Très bien,1
Argentan,Très bien,2
Béziers,Sans information,0
Neufchâtel-en-Bray,Assez bien,3
Bar-sur-Seine,Très bien avec félicitations du jury,0
Cavaillon,Sans mention,12
Evreux,Très bien,21
Pamiers,Bien,18
La Garde,Très bien avec félicitations du jury,0
Istres,Assez bien,16
Tarare,Bien,2
Vitry-sur-Seine,Sans information,0
Monaco,Très bien avec félicitations du jury,0
Le Muy,Bien,2
Clermont-l'Hérault,Bien,1
Thouars,Très bien,0
Congis-sur-Thérouanne,Très bien avec félicitations du jury,0
Ambérieu-en-Bugey,Sans mention,26
Rochefort,Sans mention,41
Eaubonne,Bien,11
Nandax,Assez bien,15
Yzeure,Sans mention,35
Lattes,Bien,6
Montbrison,Sans mention,21
Fougères,Bien,13
La Celle-Saint-Cloud,Très bien,1
Marvejols,Bien,5
Mayenne,Assez bien,46
Toucy,Sans information,0
Cambrai,Très bien,30
Liévin,Sans information,0
Guebwiller,Sans information,0
Quessoy,Très bien avec félicitations du jury,0
Ustaritz,Sans information,0
Béziers,Très bien avec félicitations du jury,0
RABAT-SALE,Très bien avec félicitations du jury,0
Villemandeur,Sans mention,25
La Trinité,Très bien,0
Rostrenen,Très bien,0
Levier,Sans information,0
Jarny,Très bien,1
Saint-Chély-d'Apcher,Bien,20
Mirepoix,Très bien,3
Ambérieu-en-Bugey,Assez bien,10
Gourdan-Polignan,Assez bien,10
Lucé,Sans information,0
Mugron,Sans information,0
Avesnes-sur-Helpe,Assez bien,9
Saintes,Sans information,0
Cugnaux,Bien,14
Remire-Montjoly,Sans information,0
Schoeneck,Sans information,0
Nantes,Bien,2104
Algrange,Sans information,0
Carvin,Sans mention,11
Sainte-Gemme-la-Plaine,Très bien,0
La Fère,Sans mention,4
Vichy,Assez bien,129
Ancenis-Saint-Géréon,Très bien,2
Paris  5e  Arrondissement,Assez bien,2360
Sainte-Gemme-la-Plaine,Bien,1
Laon,Très bien,8
Figeac,Sans mention,56
Villefontaine,Sans information,0
Corte,Très bien,64
Marignane,Assez bien,10
Hazebrouck,Très bien,4
Sin-le-Noble,Sans information,0
Aubusson,Sans information,0
Bétheny,Sans information,0
Mourenx,Très bien avec félicitations du jury,0
Vire Normandie,Sans information,0
Jaunay-Marigny,Sans information,0
Montbéliard,Sans mention,207
Landivisiau,Sans information,0
Buc,Sans mention,25
Cottenchy,Bien,3
Les Trois-Bassins,Sans information,0
Cognac,Sans information,0
Monaco,Bien,8
Le Chaffaut-Saint-Jurson,Très bien avec félicitations du jury,0
Mazamet,Sans information,0
Lillebonne,Bien,1
Les Ponts-de-Cé,Très bien,13
Saint-Maurice,Bien,8
Boulazac Isle Manoire,Bien,2
Seyssinet-Pariset,Très bien avec félicitations du jury,0
Yssingeaux,Bien,6
Montaigu-Vendée,Sans information,0
Courbevoie,Très bien,180
Saint-Cyran-du-Jambot,Sans information,0
Derval,Assez bien,13
Capesterre-Belle-Eau,Sans mention,5
Pamiers,Sans information,0
Saint-Paul,Assez bien,120
Deuil-la-Barre,Bien,6
Papeete,Très bien avec félicitations du jury,0
Les Sables-d'Olonne,Très bien,3
Marseille  8e  Arrondissement,Sans mention,141
Moulins,Très bien avec félicitations du jury,0
Uzès,Sans information,0
Paray-le-Monial,Sans information,0
Papeete,Très bien,8
Dammarie-les-Lys,Très bien,0
Cahors,Sans information,0
Fouesnant,Très bien,0
Gagny,Très bien avec félicitations du jury,0
La Rochette,Très bien avec félicitations du jury,0
Muret,Assez bien,34
Saverne,Bien,4
Paris 19e  Arrondissement,Très bien,119
Bourcefranc-le-Chapus,Sans information,0
Dannemarie-sur-Crète,Bien,17
Blaye,Très bien avec félicitations du jury,0
Ploubazlanec,Sans information,0
Thonon-les-Bains,Assez bien,74
Saint-Jean-de-Monts,Sans mention,4
Wattignies,Bien,2
Mortain-Bocage,Assez bien,4
Epinay-sur-Orge,Très bien,1
Valserhône,Assez bien,3
La Roche-sur-Yon,Bien,453
Bruz,Assez bien,129
Douvres-la-Délivrande,Assez bien,4
Villeneuve-la-Garenne,Assez bien,26
Gien,Sans information,0
Ferrières-sur-Ariège,Bien,1
Figeac,Très bien avec félicitations du jury,0
Bron,Très bien,286
Brétigny-sur-Orge,Assez bien,27
Labège,Très bien,2
Decize,Très bien,0
Graulhet,Assez bien,5
Montfort-sur-Meu,Sans mention,18
Isle,Assez bien,13
Senlis,Assez bien,13
Lyon 1er Arrondissement,Très bien,116
Embrun,Assez bien,6
Saint-Jean-d'Angély,Sans mention,15
Noisiel,Très bien avec félicitations du jury,0
Saint-Omer,Sans mention,99
Le Mesnil-Esnard,Très bien avec félicitations du jury,0
Matoury,Très bien,1
Bussy-Saint-Georges,Très bien,0
Le Breuil-sur-Couze,Très bien,0
BARCELONA,Très bien,2
Nangis,Très bien avec félicitations du jury,0
Saint-Ouen-l'Aumône,Très bien avec félicitations du jury,0
Le Cateau-Cambrésis,Très bien avec félicitations du jury,0
Montfort-sur-Meu,Assez bien,19
Niort,Très bien avec félicitations du jury,0
Beuvry,Très bien avec félicitations du jury,1
Bayeux,Sans information,0
Hyères,Très bien avec félicitations du jury,0
Saint-Maximin,Très bien,1
Aubenas,Bien,22
Moissy-Cramayel,Sans information,0
Le Tremblay-sur-Mauldre,Bien,2
Carcassonne,Très bien avec félicitations du jury,0
Céret,Sans information,0
Aubière,Assez bien,270
Biarritz,Très bien avec félicitations du jury,0
Wittenheim,Très bien,0
Chauvigny,Très bien,0
Ploubazlanec,Très bien,0
Epinay-sur-Orge,Sans information,0
Bagnolet,Sans information,0
Cherbourg-en-Cotentin,Sans mention,111
Meaux,Assez bien,278
Epron,Très bien,16
Verneuil d'Avre et d'Iton,Bien,0
Colombes,Bien,27
Le Tampon,Sans mention,847
Evron,Assez bien,2
Saint-Dié-des-Vosges,Assez bien,73
Clisson,Très bien,1
Saint-Amand-Montrond,Très bien avec félicitations du jury,0
Brive-la-Gaillarde,Sans mention,255
Magny-les-Hameaux,Sans information,0
Ifs,Sans mention,41
Felletin,Bien,7
Noeux-les-Mines,Assez bien,3
Versailles,Bien,484
Giel-Courteilles,Bien,4
Montivilliers,Très bien,0
Montpellier,Très bien avec félicitations du jury,125
Limeil-Brévannes,Sans information,0
Montbrison,Très bien avec félicitations du jury,0
Orthez,Sans information,0
Luisant,Assez bien,24
Saint-Priest,Assez bien,26
Rochefort,Sans information,0
Châteaulin,Très bien avec félicitations du jury,0
Isle,Sans information,0
Bellac,Très bien avec félicitations du jury,0
Liévin,Assez bien,143
Clermont,Assez bien,33
Saint-André-lez-Lille,Sans information,0
La Canourgue,Très bien,0
Fougerolles-Saint-Valbert,Très bien,0
Aulnay-sous-Bois,Sans information,0
Poligny,Sans information,0
Corbeil-Essonnes,Sans information,0
Levallois-Perret,Sans information,0
Salon-de-Provence,Sans information,0
Longperrier,Assez bien,5
Sucy-en-Brie,Assez bien,2
Saint-Pouange,Sans mention,8
Pont-l'Abbé,Assez bien,13
Ambilly,Sans information,0
Ozoir-la-Ferrière,Très bien avec félicitations du jury,0
Manosque,Bien,2
Marseille 12e  Arrondissement,Bien,41
Maurepas,Bien,6
Congis-sur-Thérouanne,Assez bien,22
Hanoï,Très bien avec félicitations du jury,0
Lieusaint,Sans information,0
Caen,Assez bien,1866
Limonest,Bien,0
Montluel,Bien,0
Landrecies,Bien,1
Bapaume,Très bien avec félicitations du jury,0
La Souterraine,Très bien avec félicitations du jury,0
Rouillon,Assez bien,12
Meaux,Sans information,0
Le Chaffaut-Saint-Jurson,Assez bien,6
Le Portel,Assez bien,1
Sablé-sur-Sarthe,Bien,5
Aulnay-sous-Bois,Sans mention,140
Clermont-Ferrand,Très bien avec félicitations du jury,47
Capbreton,Très bien,0
Le Blanc,Très bien,1
Corbeil-Essonnes,Très bien avec félicitations du jury,0
Saint-Médard-en-Jalles,Sans mention,2
Digne-les-Bains,Sans mention,57
Bagnolet,Assez bien,0
Versailles,Sans information,0
La Flèche,Très bien,77
Colomiers,Très bien,2
Vincennes,Assez bien,70
Fourmies,Assez bien,23
Rennes,Assez bien,3351
Verneuil-sur-Seine,Sans mention,19
Vaulx-en-Velin,Très bien avec félicitations du jury,8
Saint-Affrique,Bien,8
Bondy,Bien,17
Montigny-lès-Metz,Sans mention,1
Rosières-près-Troyes,Bien,28
Thouars,Bien,6
Nogent-sur-Oise,Assez bien,44
Flixecourt,Sans mention,1
Fontannes,Très bien,0
Bois-Colombes,Sans information,0
Châtellerault,Sans information,0
Clisson,Bien,1
Albert,Très bien,0
Forges-les-Eaux,Très bien avec félicitations du jury,0
La Roche-sur-Foron,Très bien avec félicitations du jury,0
Saint-Raphaël,Très bien,5
Thuré,Bien,0
Bellefontaine,Très bien,1
Moirans-en-Montagne,Très bien avec félicitations du jury,0
Auxerre,Sans information,0
Villeneuve-Saint-Georges,Bien,16
Auch,Assez bien,117
Chailly-en-Brie,Assez bien,4
Châlette-sur-Loing,Bien,5
Auch,Sans information,0
Marseille 16e  Arrondissement,Sans mention,10
Pont-du-Château,Sans information,0
Saumur,Très bien,7
Isle,Sans mention,11
Combs-la-Ville,Assez bien,7
Vals-près-le-Puy,Très bien,0
Dinan,Sans mention,54
Pecquencourt,Sans information,0
Saint-Dié-des-Vosges,Sans information,0
Semur-en-Auxois,Sans information,0
Buc,Bien,14
Chirongui,Très bien,0
Colomiers,Très bien avec félicitations du jury,0
Troyes,Assez bien,546
Marne-la-Vallée,Sans information,0
Saint-Brieuc,Très bien,66
Marcy-l'Etoile,Sans mention,0
Provins,Assez bien,22
Brest,Sans information,0
Pontivy,Sans information,0
Pamiers,Sans mention,40
Fougerolles-Saint-Valbert,Assez bien,4
Château-Gontier-sur-Mayenne,Assez bien,5
Kourou,Sans mention,46
Perreux,Sans information,0
Friville-Escarbotin,Sans mention,19
Thiais,Sans mention,24
Fontenay-le-Comte,Sans information,0
Fontannes,Sans information,0
Draveil,Assez bien,3
Lannion,Très bien avec félicitations du jury,0
Pantin,Très bien,1
Saint-Priest,Sans mention,21
Caudry,Sans mention,8
Le Mée-sur-Seine,Bien,3
Dechy,Très bien,1
Fontenay-sous-Bois,Très bien avec félicitations du jury,0
Sainte-Marie,Sans mention,39
Anglet,Très bien,40
Jouy-le-Moutier,Très bien avec félicitations du jury,0
Mamirolle,Assez bien,27
Die,Très bien avec félicitations du jury,0
Petit-Bourg,Bien,11
Le François,Très bien,0
Figeac,Assez bien,58
Saint-Cyran-du-Jambot,Très bien,1
Magnac-Laval,Sans mention,8
Rambouillet,Très bien avec félicitations du jury,0
Créteil,Bien,1081
Gien,Sans mention,26
Bayonne,Sans mention,286
Surgères,Sans mention,1
Milhaud,Très bien,0
Thuré,Très bien,0
Montigny-lès-Metz,Très bien,3
Sèvres,Sans mention,68
Illkirch-Graffenstaden,Sans mention,131
Belfort,Sans information,0
Saint-Amans-Soult,Très bien avec félicitations du jury,0
Rueil-Malmaison,Sans mention,42
Pont-l'Abbé,Très bien,1
Embrun,Sans mention,9
Tulle,Bien,24
Meylan,Très bien avec félicitations du jury,9
Saint-Dizier,Très bien avec félicitations du jury,0
Seyssinet-Pariset,Sans mention,43
Saint-Maixent-l'Ecole,Bien,1
Fourmies,Sans mention,31
Mondeville,Assez bien,20
L'Aigle,Assez bien,12
Varennes-sur-Seine,Sans information,0
Vire Normandie,Assez bien,42
Anzin,Très bien avec félicitations du jury,0
Papeete,Sans information,0
BARCELONA,Sans information,0
Les Herbiers,Bien,10
Aire-sur-l'Adour,Sans information,0
Pierrefonds,Sans mention,8
La Guerche-de-Bretagne,Sans information,0
Oyonnax,Sans information,0
Aubin,Très bien,3
Bonneville,Très bien avec félicitations du jury,0
Aix-en-Provence,Bien,1774
Fontainebleau,Très bien avec félicitations du jury,10
Bondy,Sans mention,49
Melle,Sans information,0
Marne-la-Vallée,Très bien avec félicitations du jury,3
La Roche-sur-Yon,Très bien,122
Aix-les-Bains,Assez bien,14
Vouneuil-sous-Biard,Sans mention,6
Tomblaine,Très bien,2
Gonesse,Assez bien,35
Garches,Très bien avec félicitations du jury,0
Pontoise,Très bien avec félicitations du jury,0
Decazeville,Très bien avec félicitations du jury,0
Surgères,Assez bien,4
Moulins,Sans mention,94
Briançon,Très bien,0
Villeneuve-Saint-Georges,Sans information,0
Felletin,Assez bien,3
Giel-Courteilles,Très bien avec félicitations du jury,0
Beaumont-sur-Oise,Très bien avec félicitations du jury,0
Enghien-les-Bains,Sans mention,54
La Rochette,Bien,1
Bagnols-sur-Cèze,Très bien,4
Issoire,Assez bien,10
Saint-Leu,Sans information,0
Saint-Claude,Très bien,15
Clermont-l'Hérault,Assez bien,7
Saint-Maximin,Très bien avec félicitations du jury,0
Beaumont-de-Lomagne,Assez bien,2
Gap,Très bien,10
Issoudun,Très bien,3
Verneuil-sur-Vienne,Sans information,0
Chelles,Assez bien,46
Landerneau,Bien,23
Vaux-le-Pénil,Sans mention,8
Morcenx-la-Nouvelle,Assez bien,1
Asnières-sur-Seine,Sans mention,3
Marseille  5e  Arrondissement,Très bien avec félicitations du jury,56
Castanet-Tolosan,Sans mention,19
Montataire,Sans mention,16
Royan,Assez bien,10
Saint-Denis,Très bien,369
Perpignan,Très bien,94
Gisors,Sans mention,14
Sainte-Adresse,Bien,22
Bussy-Saint-Georges,Sans information,0
Bordeaux,Bien,986
Fécamp,Assez bien,29
Nanterre,Sans information,0
Segré-en-Anjou Bleu,Très bien,0
Draguignan,Sans mention,104
